city,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,property_type,accommodates,bathrooms,bedrooms,beds,price,price_per_person,high_availability,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month,host_is_superhost,instant_bookable,calculated_host_listings_count,host_since,first_review,last_review
Madrid,Sol,Centro,40.41476,-3.70418,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,157.0,78.5,True,5,50,342,173,4.63,4.9,0.93,False,True,17,2010-05-24,2010-07-06,2025-08-27
Madrid,Universidad,Centro,40.42247,-3.70577,Entire home/apt,Entire rental unit,2,1.0,1.0,3.0,143.0,71.5,True,5,50,341,53,4.68,4.88,0.29,False,True,17,2010-05-24,2010-11-01,2025-09-11
Madrid,Justicia,Centro,40.41884,-3.69655,Private room,Private room in rental unit,4,1.5,1.0,2.0,65.0,16.25,True,1,30,299,249,4.65,4.97,2.78,False,False,3,2010-11-29,2018-05-10,2025-09-05
Madrid,Universidad,Centro,40.42252,-3.7025,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,116.0,58.0,True,30,360,305,36,4.23,4.6,0.21,False,False,4,2011-01-19,2011-10-03,2025-04-27
Madrid,Universidad,Centro,40.42252,-3.7025,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,79.0,39.5,True,30,360,317,31,4.37,4.87,0.18,False,False,4,2011-01-19,2011-05-03,2025-05-02
Madrid,Embajadores,Centro,40.4115,-3.70449,Entire home/apt,Entire rental unit,6,1.0,3.0,5.0,300.0,50.0,False,3,180,180,133,4.63,4.84,0.75,False,False,4,2011-01-27,2011-02-13,2025-06-08
Madrid,Embajadores,Centro,40.40939,-3.69812,Entire home/apt,Entire rental unit,6,1.0,3.0,3.0,166.0,27.67,False,3,365,150,233,4.83,4.92,1.34,False,False,4,2011-01-27,2011-06-20,2025-07-11
Madrid,Palacio,Centro,40.41143,-3.70912,Private room,Private room in rental unit,2,1.0,1.0,2.0,45.0,22.5,False,1,365,116,402,4.8,4.95,2.35,True,False,1,2011-05-19,2011-08-21,2025-08-24
Madrid,Los Angeles,Villaverde,40.35761,-3.69723,Private room,Private room in rental unit,1,1.0,1.0,1.0,24.0,24.0,False,1,1125,0,97,4.94,4.74,0.56,False,False,1,2011-06-05,2011-07-07,2022-10-30
Madrid,Piovera,Hortaleza,40.45575,-3.64912,Private room,Private room in chalet,2,1.0,1.0,2.0,90.0,45.0,True,1,1125,336,52,4.82,4.84,0.32,True,False,2,2011-07-09,2012-07-11,2025-06-21
Madrid,Universidad,Centro,40.4257,-3.70383,Private room,Private room in rental unit,2,1.0,1.0,1.0,60.0,30.0,True,2,365,257,72,4.76,4.96,0.58,True,False,1,2011-08-14,2015-06-21,2025-09-01
Madrid,Embajadores,Centro,40.41319,-3.7024,Private room,Private room in rental unit,2,1.0,1.0,1.0,120.0,60.0,False,3,30,34,223,4.87,4.99,1.31,True,False,1,2011-06-27,2011-09-08,2025-07-07
Madrid,Cortes,Centro,40.4152,-3.69668,Entire home/apt,Entire rental unit,5,2.0,2.0,2.0,160.0,32.0,False,5,365,43,107,4.84,4.97,0.63,False,False,1,2011-08-22,2011-09-26,2025-07-08
Madrid,Universidad,Centro,40.42116,-3.70384,Entire home/apt,Entire condo,2,1.0,0.0,1.0,98.0,49.0,True,15,365,319,374,4.94,4.94,2.19,False,False,2,2011-08-23,2011-09-12,2025-08-25
Madrid,Canillas,Hortaleza,40.45959,-3.64699,Private room,Private room in rental unit,2,1.0,1.0,1.0,68.0,34.0,True,2,365,308,234,4.95,4.81,1.39,True,False,1,2011-08-31,2011-11-01,2025-09-08
Madrid,Embajadores,Centro,40.4131,-3.70086,Entire home/apt,Entire rental unit,4,2.0,2.0,5.0,117.0,29.25,False,5,18,42,79,4.57,4.95,0.47,False,False,2,2011-09-12,2012-01-03,2025-08-31
Madrid,Embajadores,Centro,40.4078,-3.70085,Entire home/apt,Entire rental unit,3,0.5,1.0,2.0,58.0,19.33,True,10,1125,291,563,4.29,4.48,3.32,False,True,2,2011-09-08,2011-10-10,2025-07-23
Madrid,Embajadores,Centro,40.41175,-3.70021,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,70.0,17.5,True,2,18,285,97,4.56,4.88,0.6,False,False,2,2011-09-12,2012-06-20,2025-07-07
Madrid,Sol,Centro,40.41428,-3.70767,Entire home/apt,Entire rental unit,10,1.0,3.0,8.0,138.0,13.8,False,3,300,140,224,4.64,4.97,1.36,False,False,7,2012-02-10,2012-03-20,2025-08-31
Madrid,Chopera,Arganzuela,40.39627,-3.69926,Entire home/apt,Entire condo,2,1.0,1.0,1.0,100.0,50.0,False,4,30,125,88,4.89,4.83,0.58,True,False,1,2011-11-01,2013-04-11,2025-09-13
Madrid,Valdefuentes,Hortaleza,40.47189,-3.62966,Entire home/apt,Entire loft,4,1.5,4.0,4.0,288.0,72.0,False,3,60,103,150,4.71,4.25,0.92,True,False,2,2011-10-30,2012-04-27,2025-06-01
Madrid,Universidad,Centro,40.42377853393555,-3.702780961990357,Entire home/apt,Entire loft,2,1.0,1.0,1.0,144.0,72.0,True,2,20,208,682,4.92,4.97,4.05,True,False,1,2011-11-05,2011-11-18,2025-07-13
Madrid,Valdefuentes,Hortaleza,40.47142,-3.62881,Entire home/apt,Entire loft,4,1.0,2.0,3.0,114.0,28.5,False,2,120,128,163,4.75,4.32,1.02,True,True,2,2011-10-30,2012-07-30,2025-06-22
Madrid,Palacio,Centro,40.41685,-3.70882,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,148.0,37.0,True,2,60,328,138,4.52,4.96,1.26,False,False,1,2011-12-02,2016-09-18,2025-06-01
Madrid,Sol,Centro,40.41849,-3.70743,Private room,Private room in rental unit,4,1.0,1.0,2.0,139.0,34.75,True,4,360,301,191,4.53,4.84,1.3,False,False,21,2011-08-01,2013-09-06,2024-11-07
Madrid,Embajadores,Centro,40.40908377002321,-3.6951428069820658,Entire home/apt,Entire rental unit,2,1.0,2.0,4.0,64.0,32.0,True,186,350,345,181,4.69,4.87,1.14,False,False,1,2012-01-11,2012-09-09,2025-01-02
Madrid,Justicia,Centro,40.42242,-3.69562,Entire home/apt,Entire rental unit,5,1.0,2.0,4.0,84.0,16.8,True,5,1125,199,71,4.61,4.96,0.43,False,False,1,2012-02-07,2012-04-01,2025-07-20
Madrid,Universidad,Centro,40.42838,-3.70345,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,90.0,30.0,False,25,1125,14,151,4.89,4.82,0.92,True,False,2,2012-02-08,2012-04-05,2025-06-17
Madrid,Cortes,Centro,40.41285,-3.69553,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,157.0,39.25,False,3,1125,85,216,4.9,4.95,1.32,True,True,1,2012-02-08,2012-04-23,2025-09-06
Madrid,Embajadores,Centro,40.41015,-3.69797,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,95.0,47.5,False,5,1125,158,54,4.85,4.81,0.33,False,False,2,2012-02-05,2012-05-29,2025-09-14
Madrid,Almenara,Tetuán,40.47148,-3.68946,Entire home/apt,Entire rental unit,6,1.5,3.0,4.0,160.0,26.67,True,90,333,362,32,4.45,4.32,0.21,False,False,1,2012-02-14,2013-02-22,2024-04-29
Madrid,Niño Jesús,Retiro,40.40988,-3.67503,Entire home/apt,Entire rental unit,5,1.0,2.0,4.0,115.0,23.0,False,2,365,105,319,4.66,4.81,1.95,True,False,1,2012-02-10,2012-04-08,2025-09-12
Madrid,Sol,Centro,40.41676,-3.70682,Private room,Private room in rental unit,2,1.5,1.0,1.0,70.0,35.0,True,2,90,271,658,4.56,4.97,4.02,False,False,1,2012-03-01,2012-04-12,2025-09-08
Madrid,Palacio,Centro,40.41944,-3.70945,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,110.0,36.67,False,2,365,30,188,4.91,4.99,1.16,True,True,1,2012-03-06,2012-05-11,2025-09-06
Madrid,Embajadores,Centro,40.41115,-3.69673,Entire home/apt,Entire loft,2,1.0,1.0,1.0,70.0,35.0,True,4,730,209,44,4.55,4.95,0.31,True,False,3,2012-03-09,2014-01-04,2025-08-04
Madrid,Sol,Centro,40.4149,-3.70331,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,144.0,36.0,False,3,365,135,253,4.55,4.9,1.66,False,True,75,2011-11-15,2013-03-19,2025-08-16
Madrid,Universidad,Centro,40.42552,-3.70589,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,117.0,39.0,False,3,365,110,109,4.41,4.83,0.85,False,True,75,2011-11-15,2015-02-16,2025-08-26
Madrid,Lista,Salamanca,40.42978,-3.67817,Private room,Private room in rental unit,1,1.5,1.0,2.0,27.0,27.0,True,4,180,188,215,4.96,4.94,1.32,True,False,1,2012-03-28,2012-04-20,2025-08-30
Madrid,Embajadores,Centro,40.41281,-3.70749,Entire home/apt,Entire rental unit,2,1.0,0.0,1.0,94.0,47.0,False,3,365,107,126,4.56,4.94,0.8,False,True,75,2011-11-15,2012-10-17,2025-08-16
Madrid,Justicia,Centro,40.42849,-3.70183,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,64.0,32.0,False,4,1125,154,497,4.87,4.95,3.06,True,False,1,2012-04-26,2012-05-22,2025-09-11
Madrid,Sol,Centro,40.41592,-3.70177,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,129.0,64.5,False,3,365,119,149,4.57,4.84,1.11,False,True,75,2011-11-15,2014-09-08,2025-08-20
Madrid,Palacio,Centro,40.40869,-3.71073,Entire home/apt,Entire rental unit,6,1.0,2.0,3.0,178.0,29.67,True,3,1124,259,233,4.95,4.92,1.44,True,False,1,2012-05-05,2012-05-28,2025-09-05
Madrid,Palacio,Centro,40.41941,-3.70823,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,139.0,69.5,False,3,365,115,82,4.61,4.93,0.62,False,True,75,2011-11-15,2014-10-25,2025-08-21
Madrid,Embajadores,Centro,40.41018,-3.70164,Private room,Private room in rental unit,2,1.0,1.0,2.0,108.0,54.0,False,31,330,133,54,4.8,4.62,0.33,True,False,1,2012-05-09,2012-06-10,2025-04-19
Madrid,Sol,Centro,40.41628,-3.70364,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,126.0,63.0,False,3,365,122,213,4.62,4.89,1.35,False,True,75,2011-11-15,2012-10-08,2025-08-28
Madrid,Rosas,San Blas - Canillejas,40.43202,-3.60353,Private room,Private room in rental unit,2,2.0,1.0,1.0,91.0,45.5,False,1,30,89,33,4.71,4.66,0.2,False,False,2,2012-05-15,2012-05-20,2025-07-23
Madrid,Universidad,Centro,40.42885,-3.70479,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,68.0,34.0,True,120,1125,345,26,4.67,4.84,0.16,False,False,1,2012-05-21,2012-06-06,2025-07-19
Madrid,Cortes,Centro,40.41155,-3.69492,Private room,Private room in rental unit,1,1.0,2.0,1.0,50.0,50.0,True,3,120,228,185,4.84,4.97,1.62,True,False,1,2012-05-28,2016-05-01,2025-06-29
Madrid,Concepción,Ciudad Lineal,40.44117,-3.64841,Entire home/apt,Entire rental unit,4,1.0,2.0,3.0,119.0,29.75,False,1,20,24,742,4.92,4.73,6.35,True,False,1,2012-03-16,2016-02-09,2025-09-08
Madrid,Universidad,Centro,40.42323,-3.70434,Entire home/apt,Entire rental unit,4,1.5,2.0,2.0,114.0,28.5,True,15,1124,271,54,4.85,4.96,0.34,False,False,5,2012-05-30,2012-07-12,2025-07-26
Madrid,Cortes,Centro,40.41412,-3.70057,Private room,Private room in rental unit,1,2.0,1.0,3.0,101.0,101.0,True,1,730,356,21,5.0,5.0,0.21,False,False,1,2012-06-01,2017-04-24,2024-10-27
Madrid,Sol,Centro,40.4154,-3.70255,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,1100.0,275.0,False,3,180,94,146,4.74,4.93,0.92,True,False,24,2012-06-06,2012-09-04,2022-10-02
Madrid,Palacio,Centro,40.41152,-3.70991,Entire home/apt,Entire rental unit,5,1.5,2.0,2.0,181.0,36.2,False,4,60,71,121,4.66,4.97,0.9,False,False,1,2012-01-25,2014-09-16,2025-05-05
Madrid,Embajadores,Centro,40.41327,-3.70223,Private room,Private room in rental unit,2,1.0,1.0,1.0,93.0,46.5,True,2,1125,255,609,4.92,4.97,3.86,True,False,1,2012-06-07,2012-10-01,2025-09-13
Madrid,Sol,Centro,40.41604,-3.70834,Entire home/apt,Entire rental unit,5,1.0,2.0,4.0,127.0,25.4,True,2,330,273,913,4.73,4.97,5.66,False,True,1,2011-09-09,2012-06-16,2025-09-07
Madrid,Hispanoamérica,Chamartín,40.45841,-3.67598,Private room,Private room in casa particular,1,1.0,1.0,1.0,38.0,38.0,False,7,90,105,100,4.81,4.79,0.67,True,False,2,2011-10-13,2013-06-08,2025-09-01
Madrid,Cortes,Centro,40.41309,-3.69775,Private room,Private room in rental unit,2,1.0,1.0,1.0,53.0,26.5,True,3,15,279,426,4.86,4.98,2.65,True,False,1,2012-06-22,2012-07-06,2025-09-10
Madrid,Recoletos,Salamanca,40.42296831342578,-3.690953727258608,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,117.0,58.5,True,1,365,301,46,4.7,4.98,0.32,True,False,29,2011-05-17,2013-10-12,2025-07-26
Madrid,Puerta del Angel,Latina,40.41016,-3.72863,Private room,Private room in rental unit,2,1.0,1.0,1.0,19.0,9.5,False,2,1125,0,195,4.88,4.57,1.26,False,False,1,2012-07-01,2012-12-21,2019-03-07
Madrid,Palacio,Centro,40.4158,-3.70962,Entire home/apt,Entire loft,2,1.0,1.0,1.0,243.0,121.5,False,3,360,179,85,4.94,4.99,0.64,True,False,1,2012-05-01,2014-09-30,2025-05-24
Madrid,San Fermín,Usera,40.36725,-3.68875,Private room,Private room in condo,2,1.0,1.0,1.0,48.0,24.0,True,5,100,238,105,4.87,4.62,0.66,True,False,1,2012-07-12,2012-09-14,2025-07-16
Madrid,Sol,Centro,40.41906,-3.70627,Entire home/apt,Entire rental unit,4,1.5,2.0,2.0,173.0,43.25,False,1,1125,14,621,4.67,4.94,3.94,True,False,5,2010-06-27,2012-10-03,2025-09-06
Madrid,Comillas,Carabanchel,40.39523,-3.7132,Private room,Private room in rental unit,1,2.0,1.0,1.0,21.0,21.0,False,2,1125,74,19,4.74,4.79,0.12,False,False,1,2012-07-15,2012-08-07,2019-06-26
Madrid,Palos de Moguer,Arganzuela,40.40661,-3.6952,Entire home/apt,Entire condo,3,1.0,1.0,1.0,99.0,33.0,False,3,65,35,116,4.8,4.87,0.78,True,False,2,2012-06-19,2013-07-14,2025-08-01
Madrid,Lucero,Latina,40.40743,-3.74293,Private room,Private room in home,1,1.0,1.0,1.0,29.0,29.0,False,10,250,117,295,4.89,4.64,1.86,True,False,3,2012-06-29,2012-09-08,2025-08-27
Madrid,Sol,Centro,40.41730117797852,-3.702075958251953,Entire home/apt,Entire rental unit,11,2.0,5.0,5.0,406.0,36.91,False,2,730,48,92,4.6,4.87,0.58,True,True,3,2012-08-01,2012-09-03,2025-07-22
Madrid,Pueblo Nuevo,Ciudad Lineal,40.42432,-3.6399,Private room,Private room in rental unit,1,1.0,1.0,1.0,35.0,35.0,True,7,1125,363,4,5.0,4.75,0.06,False,False,2,2012-08-11,2019-10-12,2023-01-19
Madrid,Pueblo Nuevo,Ciudad Lineal,40.42432,-3.6399,Private room,Private room in rental unit,2,1.0,1.0,2.0,30.0,15.0,True,20,1125,196,5,4.8,5.0,0.16,False,False,2,2012-08-11,2023-01-22,2023-09-18
Madrid,Palacio,Centro,40.41747,-3.70979,Entire home/apt,Entire condo,2,1.0,1.0,2.0,243.0,121.5,True,3,30,365,175,4.74,4.97,1.2,True,False,1,2012-03-17,2013-09-23,2025-05-31
Madrid,Sol,Centro,40.41584,-3.70683,Entire home/apt,Entire rental unit,8,2.0,2.0,6.0,158.0,19.75,False,3,300,123,282,4.73,4.94,1.81,False,False,7,2012-02-10,2012-12-08,2025-09-02
Madrid,Embajadores,Centro,40.41389,-3.70461,Entire home/apt,Entire loft,3,1.0,1.0,1.0,117.0,39.0,False,1,90,37,441,4.74,4.9,2.81,True,True,6,2012-09-18,2012-10-28,2025-09-01
Madrid,Sol,Centro,40.41697,-3.70732,Entire home/apt,Entire rental unit,4,1.5,1.0,1.0,97.0,24.25,True,2,1125,323,862,4.82,4.97,5.48,True,True,1,2012-09-23,2012-10-11,2025-09-12
Madrid,Universidad,Centro,40.42616,-3.70263,Entire home/apt,Entire rental unit,5,1.0,1.0,4.0,147.0,29.4,True,3,1125,292,120,4.71,4.89,0.85,True,False,1,2012-09-27,2014-02-06,2025-09-02
Madrid,Universidad,Centro,40.42105,-3.70349,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,86.0,28.67,True,3,1125,233,3,5.0,5.0,0.02,False,False,1,2012-04-18,2013-11-04,2025-08-10
Madrid,San Diego,Puente de Vallecas,40.39368,-3.66975,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,52.0,13.0,True,30,360,222,33,4.3,4.06,0.27,False,False,1,2011-04-10,2015-08-18,2025-06-12
Madrid,Palacio,Centro,40.41826,-3.71244,Entire home/apt,Entire rental unit,6,2.0,2.0,5.0,150.0,25.0,False,5,1125,26,110,4.85,4.97,0.84,True,False,2,2012-10-08,2015-01-02,2025-09-11
Madrid,Trafalgar,Chamberí,40.43653,-3.70421,Private room,Private room in home,1,1.0,1.0,1.0,43.0,43.0,False,5,30,10,119,4.93,4.9,0.86,True,False,1,2012-10-10,2014-05-22,2025-07-01
Madrid,Universidad,Centro,40.42329,-3.70833,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,114.0,28.5,False,7,60,50,414,4.88,4.93,2.64,True,False,3,2012-01-19,2012-10-29,2025-08-30
Madrid,Embajadores,Centro,40.40678,-3.69915,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,133.0,44.33,True,31,336,191,54,4.83,4.72,0.35,False,True,1,2012-10-08,2013-01-08,2025-06-28
Madrid,Acacias,Arganzuela,40.40333,-3.7025,Private room,Private room in rental unit,1,1.5,1.0,1.0,46.0,46.0,False,5,365,160,212,4.67,4.72,1.38,True,False,3,2012-03-09,2013-02-02,2025-09-14
Madrid,Universidad,Centro,40.42063868265047,-3.705671159481837,Entire home/apt,Entire rental unit,3,1.0,0.0,2.0,156.0,52.0,True,5,50,285,1,5.0,5.0,0.45,False,True,17,2010-05-24,2025-07-12,2025-07-12
Madrid,Universidad,Centro,40.42057,-3.70486,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,147.0,73.5,True,5,50,314,24,4.29,4.61,0.16,False,True,17,2010-05-24,2013-09-30,2025-08-27
Madrid,Universidad,Centro,40.42482,-3.71084,Entire home/apt,Entire condo,7,2.5,4.0,6.0,274.0,39.14,True,32,340,271,103,4.99,4.93,0.68,True,False,1,2012-10-23,2013-04-12,2024-11-29
Madrid,Sol,Centro,40.41429,-3.70649,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,63.0,15.75,False,2,260,0,622,4.87,4.97,3.97,False,True,2,2012-10-17,2012-11-05,2025-06-26
Madrid,Cortes,Centro,40.41382,-3.69514,Entire home/apt,Entire rental unit,8,2.0,3.0,5.0,157.0,19.62,False,3,90,95,438,4.85,4.97,2.84,True,False,1,2012-10-24,2013-01-22,2025-08-30
Madrid,Palacio,Centro,40.41497,-3.70853,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,63.0,15.75,False,3,365,0,579,4.91,4.97,3.73,False,True,2,2012-10-17,2012-12-11,2025-06-27
Madrid,Arcos,San Blas - Canillejas,40.4267,-3.61631,Private room,Private room in rental unit,2,1.0,1.0,1.0,42.0,21.0,False,20,730,155,31,4.77,4.45,0.24,True,False,6,2012-06-03,2015-03-22,2025-07-01
Madrid,Sol,Centro,40.41399,-3.70776,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,90.0,22.5,False,2,1125,6,662,4.93,4.98,4.23,True,True,2,2012-10-30,2012-11-05,2025-07-26
Madrid,Palacio,Centro,40.40883973425041,-3.71506993463148,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,100.0,25.0,False,3,60,6,255,4.79,4.9,1.79,True,True,1,2012-11-01,2013-12-30,2025-08-30
Madrid,Sol,Centro,40.41403,-3.70453,Entire home/apt,Entire rental unit,3,1.0,0.0,1.0,93.0,31.0,False,1,30,51,327,4.77,4.95,2.15,True,True,6,2012-09-18,2013-03-17,2025-08-31
Madrid,Palos de Moguer,Arganzuela,40.40115,-3.69657,Entire home/apt,Entire rental unit,8,2.0,3.0,6.0,142.0,17.75,False,3,1125,13,22,4.18,4.41,0.14,False,False,1,2012-11-05,2013-03-19,2017-06-12
Madrid,Universidad,Centro,40.42398,-3.70451,Private room,Private room in rental unit,3,1.0,1.0,1.0,42.0,14.0,True,3,1124,365,33,4.24,4.88,0.75,False,False,1,2012-04-02,2022-01-31,2025-06-09
Madrid,Palacio,Centro,40.41027,-3.7122,Entire home/apt,Entire rental unit,6,3.0,3.0,5.0,365.0,60.83,True,3,1080,306,508,4.78,4.94,3.33,False,True,18,2014-11-11,2013-03-04,2025-09-02
Madrid,Simancas,San Blas - Canillejas,40.43602,-3.63506,Entire home/apt,Entire rental unit,3,2.0,2.0,2.0,58.0,19.33,False,4,31,76,355,4.8,4.59,2.28,True,False,1,2012-11-20,2012-12-11,2025-08-23
Madrid,Jerónimos,Retiro,40.4077,-3.68473,Private room,Private room in rental unit,1,2.0,1.0,1.0,38.0,38.0,False,1,1125,153,240,4.87,4.92,1.57,True,False,3,2012-11-29,2013-02-12,2025-09-11
Madrid,Cortes,Centro,40.4112,-3.69567,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,54.0,13.5,True,2,366,319,370,4.46,4.86,2.42,False,False,5,2012-11-30,2013-02-15,2025-08-25
Madrid,Justicia,Centro,40.42171,-3.69823,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,100.0,50.0,True,7,90,191,282,4.85,4.89,1.82,True,True,1,2012-12-01,2013-01-02,2025-09-08
Madrid,Palacio,Centro,40.42033,-3.70862,Entire home/apt,Entire rental unit,4,2.0,2.0,4.0,150.0,37.5,False,1,730,1,92,4.74,4.93,0.6,False,False,10,2011-06-20,2013-01-13,2025-08-12
Madrid,Embajadores,Centro,40.41013,-3.70453,Private room,Private room in rental unit,2,1.0,1.0,1.0,65.0,32.5,False,3,1125,60,475,4.87,4.88,3.28,False,False,1,2012-11-29,2013-10-24,2023-09-26
Madrid,Universidad,Centro,40.42556,-3.70175,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,68.0,17.0,True,2,360,255,314,4.61,4.83,2.03,False,False,5,2012-11-30,2013-01-05,2025-08-24
Madrid,Timón,Barajas,40.46913,-3.58258,Entire home/apt,Entire rental unit,8,2.5,4.0,7.0,148.0,18.5,False,2,1125,51,310,4.92,4.82,2.06,True,False,1,2012-12-09,2013-05-06,2025-08-16
Madrid,Numancia,Puente de Vallecas,40.39826,-3.66722,Private room,Private room in rental unit,2,1.5,1.0,2.0,42.0,21.0,False,2,6,84,198,4.79,4.65,1.38,True,False,1,2012-11-19,2013-12-13,2025-07-07
Madrid,Sol,Centro,40.41901,-3.70631,Entire home/apt,Entire loft,2,1.0,1.0,1.0,106.0,53.0,False,1,1125,18,457,4.55,4.95,2.97,True,True,5,2010-06-27,2013-01-28,2025-09-10
Madrid,Pacífico,Retiro,40.40646,-3.68289,Private room,Private room in rental unit,2,2.0,1.0,2.0,38.0,19.0,False,1,1125,141,932,4.77,4.88,6.14,True,False,3,2012-11-29,2013-03-29,2025-09-13
Madrid,Pacífico,Retiro,40.40625,-3.68479,Private room,Private room in rental unit,1,2.0,1.0,1.0,25.0,25.0,False,1,1125,0,216,4.66,4.85,1.4,True,False,3,2012-11-29,2013-01-05,2020-09-01
Madrid,Sol,Centro,40.41726,-3.70269,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,97.0,48.5,True,90,300,267,40,4.65,4.82,0.26,True,False,1,2012-12-13,2013-02-02,2025-07-30
Madrid,Marroquina,Moratalaz,40.40721,-3.64994,Entire home/apt,Entire rental unit,8,2.0,4.0,5.0,249.0,31.12,False,3,365,40,229,4.91,4.72,1.51,True,False,5,2012-12-17,2013-03-27,2025-07-26
Madrid,Sol,Centro,40.41888,-3.70645,Entire home/apt,Entire rental unit,8,2.5,3.0,3.0,295.0,36.88,False,2,1125,5,119,4.72,4.94,0.79,True,False,5,2010-06-27,2013-04-22,2025-07-15
Madrid,Palos de Moguer,Arganzuela,40.40196,-3.6974,Private room,Private room in rental unit,1,1.0,1.0,1.0,46.0,46.0,True,2,6,331,125,4.96,4.88,0.89,False,False,1,2012-12-29,2014-02-25,2019-01-03
Madrid,Embajadores,Centro,40.40956,-3.7009,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,93.0,31.0,True,2,180,252,592,4.74,4.81,3.82,True,False,1,2012-09-21,2012-12-27,2025-09-12
Madrid,Salvador,San Blas - Canillejas,40.4449,-3.63508,Private room,Private room in rental unit,2,1.0,1.0,2.0,90.0,45.0,True,2,30,364,95,4.98,4.78,0.68,False,False,1,2013-01-06,2014-03-23,2025-06-01
Madrid,Sol,Centro,40.41596,-3.70431,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,193.0,48.25,False,2,7,27,188,4.76,4.98,1.25,False,False,1,2013-01-03,2013-04-25,2025-07-06
Madrid,Goya,Salamanca,40.4256315,-3.6714298,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,83.0,41.5,False,5,10,129,4,5.0,5.0,0.19,True,False,1,2013-01-07,2024-01-04,2025-01-02
Madrid,Gaztambide,Chamberí,40.43808364868164,-3.71245002746582,Entire home/apt,Entire rental unit,5,1.5,3.0,6.0,110.0,22.0,True,30,100,254,52,4.82,4.67,0.34,False,False,1,2013-01-14,2013-04-17,2020-03-15
Madrid,Universidad,Centro,40.42656,-3.7036,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,268.0,134.0,False,4,365,67,543,4.88,4.87,3.58,False,True,2,2013-01-15,2013-03-31,2025-09-07
Madrid,Embajadores,Centro,40.40766,-3.69952,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,85.0,21.25,False,10,300,25,86,4.37,4.65,0.56,False,False,2,2013-01-24,2013-03-05,2025-07-04
Madrid,Sol,Centro,40.41845,-3.70544,Entire home/apt,Entire rental unit,4,1.0,2.0,3.0,218.0,54.5,True,2,200,218,572,4.6,4.9,3.77,False,False,12,2013-01-25,2013-03-26,2025-08-31
Madrid,Sol,Centro,40.41866,-3.70547,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,103.0,25.75,True,2,300,249,577,4.6,4.91,3.84,False,False,12,2013-01-25,2013-05-13,2025-08-28
Madrid,Palacio,Centro,40.42062,-3.70766,Entire home/apt,Entire rental unit,6,2.0,2.0,3.0,200.0,33.33,True,2,65,242,512,4.61,4.92,3.41,False,False,12,2013-01-25,2013-05-15,2025-08-30
Madrid,Concepción,Ciudad Lineal,40.4334,-3.65682,Private room,Private room in rental unit,2,1.0,1.0,1.0,360.0,180.0,True,7,1125,364,1,4.0,5.0,0.01,False,True,1,2013-01-29,2019-11-03,2019-11-03
Madrid,Palomeras Sureste,Puente de Vallecas,40.38901,-3.64185,Private room,Private room in rental unit,2,1.0,1.0,2.0,26.0,13.0,True,1,1125,265,282,4.9,4.74,2.24,False,False,1,2013-01-30,2015-05-22,2025-08-26
Madrid,Universidad,Centro,40.42194,-3.70194,Entire home/apt,Entire condo,4,1.0,2.0,2.0,225.0,56.25,False,5,90,129,206,4.95,4.94,1.41,False,False,1,2012-01-06,2013-09-01,2025-09-08
