city,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,property_type,accommodates,bathrooms,bedrooms,beds,price,price_per_person,high_availability,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_location,reviews_per_month,host_is_superhost,instant_bookable,calculated_host_listings_count,host_since,first_review,last_review
Sevilla,San Lorenzo,Casco Antiguo,37.39898,-5.99533,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,93.0,31.0,True,3,1125,206,40,4.64,4.92,0.23,False,True,1,2010-09-05,2011-02-27,2025-09-21
Sevilla,San Vicente,Casco Antiguo,37.39685821533203,-5.99912691116333,Entire home/apt,Entire rental unit,5,1.0,2.0,3.0,120.0,24.0,False,2,1125,79,222,4.77,4.86,1.27,True,False,4,2011-05-05,2011-05-17,2025-09-23
Sevilla,San Vicente,Casco Antiguo,37.39592361450195,-5.999317169189453,Entire home/apt,Entire condo,4,1.0,1.0,2.0,89.0,22.25,False,2,1125,106,63,4.7,4.82,0.36,True,False,4,2011-05-05,2011-05-27,2025-08-02
Sevilla,Santa Cruz,Casco Antiguo,37.38731,-5.99095,Entire home/apt,Entire rental unit,5,1.0,3.0,4.0,146.0,29.2,True,3,1125,245,205,4.55,4.93,1.23,False,True,24,2011-07-24,2012-01-12,2025-04-22
Sevilla,Museo,Casco Antiguo,37.38945,-5.99889,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,85.0,42.5,False,3,30,111,508,4.87,4.94,3.78,True,False,1,2011-08-26,2014-09-19,2025-09-24
Sevilla,Museo,Casco Antiguo,37.39299,-5.99916,Private room,Private room in rental unit,1,1.5,1.0,1.0,54.0,54.0,False,1,7,62,238,4.94,4.91,1.41,True,False,2,2011-09-21,2011-11-27,2025-09-28
Sevilla,Alfalfa,Casco Antiguo,37.39107,-5.99261,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,80.0,40.0,False,3,365,148,331,4.78,4.93,1.96,True,False,2,2011-10-24,2011-11-29,2025-09-16
Sevilla,San Bernardo,Nervión,37.38111,-5.98616,Entire home/apt,Entire loft,6,1.0,2.0,4.0,105.0,17.5,False,2,365,32,459,4.61,4.88,2.76,False,True,5,2011-11-10,2012-02-06,2025-09-14
Sevilla,"Encarnación, Regina",Casco Antiguo,37.39362,-5.99065,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,127.0,63.5,False,2,1125,120,611,4.87,4.96,3.71,True,True,205,2014-05-01,2012-03-23,2025-09-18
Sevilla,Museo,Casco Antiguo,37.39279,-6.00078,Private room,Private room in tiny home,1,1.0,1.0,1.0,49.0,49.0,False,3,30,60,519,4.75,4.84,3.14,True,False,2,2011-09-21,2012-02-28,2025-09-19
Sevilla,an Roque,Nervión,37.39236,-5.98361,Entire home/apt,Entire rental unit,4,1.0,2.0,3.0,103.0,25.75,False,1,6,68,474,4.75,4.64,2.88,False,False,1,2012-01-23,2012-03-30,2025-05-27
Sevilla,Alfalfa,Casco Antiguo,37.39022,-5.99126,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,104.0,52.0,True,3,250,227,686,4.84,4.98,4.19,True,True,1,2011-07-27,2012-04-16,2025-09-25
Sevilla,Feria,Casco Antiguo,37.39823,-5.99243,Entire home/apt,Entire rental unit,4,1.5,2.0,4.0,132.0,33.0,False,2,320,60,58,4.6,4.83,0.75,False,True,6,2012-03-05,2019-05-28,2025-09-13
Sevilla,Arenal,Casco Antiguo,37.38498,-5.9944,Private room,Private room in rental unit,2,1.0,1.0,1.0,63.0,31.5,True,2,12,191,932,4.87,4.98,5.73,True,False,2,2012-03-14,2012-05-25,2025-09-15
Sevilla,San Vicente,Casco Antiguo,37.39536960148212,-5.998473124369919,Entire home/apt,Entire serviced apartment,5,1.0,3.0,4.0,2550.0,510.0,False,3,1125,38,112,4.97,4.95,0.68,True,False,1,2012-03-18,2012-04-26,2025-08-28
Sevilla,San Bernardo,Nervión,37.38197,-5.98289,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,116.0,29.0,True,1,60,276,417,4.39,4.66,2.56,False,True,4,2011-11-21,2012-05-09,2025-09-13
Sevilla,Alfalfa,Casco Antiguo,37.39157,-5.99016,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,89.0,22.25,False,3,1125,12,198,4.87,4.95,1.31,True,False,1,2012-03-19,2013-05-09,2025-09-09
Sevilla,Feria,Casco Antiguo,37.39634,-5.98925,Entire home/apt,Entire rental unit,4,1.0,2.0,3.0,80.0,20.0,True,3,1125,252,329,4.7,4.73,2.02,False,True,1,2012-03-23,2012-05-16,2025-09-26
Sevilla,"Macarena 3 Huertas, Macarena 5",Macarena,37.41041,-5.98842,Entire home/apt,Entire rental unit,5,1.0,3.0,3.0,48.0,9.6,True,2,1125,194,108,4.57,4.24,0.66,False,False,1,2012-03-30,2012-05-27,2025-09-12
Sevilla,Triana Casco Antiguo,Triana,37.38709,-6.00565,Entire home/apt,Entire rental unit,2,1.0,0.0,2.0,56.0,28.0,True,3,1125,270,438,4.83,4.87,2.68,True,True,4,2012-04-11,2012-05-01,2025-09-07
Sevilla,Museo,Casco Antiguo,37.38951,-5.99833,Entire home/apt,Entire rental unit,10,3.0,3.0,6.0,192.0,19.2,True,2,1125,218,104,4.63,4.87,0.67,True,False,9,2012-04-12,2013-01-11,2025-09-28
Sevilla,"Encarnación, Regina",Casco Antiguo,37.39564,-5.99411,Entire home/apt,Entire rental unit,3,1.0,1.0,2.0,475.0,158.33,False,3,120,118,497,4.87,4.91,3.05,True,True,1,2012-04-17,2012-05-07,2025-09-28
Sevilla,Arenal,Casco Antiguo,37.38758,-5.9993,Entire home/apt,Entire rental unit,4,1.5,1.0,4.0,82.0,20.5,False,4,365,152,114,4.27,4.73,0.71,False,False,15,2012-04-23,2012-08-04,2025-07-29
Sevilla,Feria,Casco Antiguo,37.39812,-5.99138,Entire home/apt,Entire rental unit,4,2.0,2.0,3.0,172.0,43.0,True,1,1125,279,154,4.6,4.79,0.95,False,True,1,2012-05-01,2012-07-03,2025-09-27
Sevilla,Arenal,Casco Antiguo,37.38732,-5.99936,Entire home/apt,Entire loft,4,1.0,1.0,2.0,89.0,22.25,False,1,365,147,168,4.44,4.85,1.06,False,False,15,2012-04-23,2012-09-08,2025-07-03
Sevilla,Alfalfa,Casco Antiguo,37.39151,-5.99267,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,88.0,44.0,True,15,1125,290,150,4.81,4.95,0.93,True,False,1,2012-05-08,2012-06-29,2025-06-24
Sevilla,Triana Este,Triana,37.38334,-6.00554,Entire home/apt,Entire condo,4,1.0,1.0,2.0,100.0,25.0,True,1,365,287,92,4.85,4.92,0.58,True,True,3,2012-06-08,2012-08-27,2025-09-22
Sevilla,San Bartolomé,Casco Antiguo,37.38894,-5.98804,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,140.0,35.0,False,3,30,59,314,4.64,4.92,1.95,True,False,1,2012-06-11,2012-07-02,2025-08-08
Sevilla,Triana Oeste,Triana,37.38384,-6.00532,Entire home/apt,Entire rental unit,6,2.0,3.0,4.0,154.0,25.67,False,2,1124,1,563,4.81,4.88,3.51,True,True,1,2012-06-12,2012-07-28,2025-09-07
Sevilla,Alfalfa,Casco Antiguo,37.391967299067765,-5.991722841387391,Entire home/apt,Entire loft,3,1.5,1.0,2.0,83.0,27.67,True,1,30,250,689,4.44,4.84,4.28,False,True,1,2012-06-16,2012-07-16,2025-09-14
Sevilla,Alfalfa,Casco Antiguo,37.39057,-5.99066,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,68.0,22.67,False,2,61,47,368,4.54,4.9,2.31,False,True,5,2012-05-21,2012-08-30,2025-09-15
Sevilla,Arenal,Casco Antiguo,37.38731,-5.99894,Entire home/apt,Entire loft,4,1.0,1.0,2.0,83.0,20.75,False,2,365,164,92,4.38,4.87,0.58,False,False,15,2012-04-23,2012-08-11,2025-05-11
Sevilla,Triana Casco Antiguo,Triana,37.38653,-6.00589,Private room,Private room in rental unit,2,1.0,1.0,1.0,46.0,23.0,False,2,730,120,246,4.97,4.94,2.15,True,True,1,2012-07-01,2016-05-09,2025-09-24
Sevilla,San Bartolomé,Casco Antiguo,37.39089,-5.98881,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,73.0,24.33,False,2,1000,48,399,4.56,4.92,2.52,False,True,5,2012-05-21,2012-10-02,2025-09-12
Sevilla,Alfalfa,Casco Antiguo,37.38895,-5.99676,Entire home/apt,Entire rental unit,2,1.0,1.0,3.0,161.0,80.5,False,1,30,79,31,4.65,4.86,0.19,False,True,7,2012-07-05,2012-09-07,2015-12-13
Sevilla,Arenal,Casco Antiguo,37.38705,-5.99679,Entire home/apt,Entire rental unit,2,1.0,1.0,3.0,142.0,71.0,False,1,30,76,15,4.71,4.93,0.09,False,True,7,2012-07-05,2012-09-09,2014-12-10
Sevilla,Arenal,Casco Antiguo,37.38882,-5.99869,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,129.0,64.5,False,1,30,62,10,5.0,5.0,0.06,False,True,7,2012-07-05,2012-09-29,2022-10-01
Sevilla,San Bartolomé,Casco Antiguo,37.39037,-5.98722,Entire home/apt,Entire serviced apartment,4,1.0,1.0,2.0,116.0,29.0,True,2,1125,190,218,4.92,4.95,1.37,True,True,1,2012-07-13,2012-09-06,2025-09-05
Sevilla,Santa Cruz,Casco Antiguo,37.38649,-5.99409,Entire home/apt,Entire condo,4,1.0,1.0,1.0,92.0,23.0,False,2,90,180,757,4.75,4.92,4.73,True,False,1,2012-07-17,2012-08-12,2025-09-24
Sevilla,Alfalfa,Casco Antiguo,37.391151428222656,-5.9893059730529785,Entire home/apt,Entire rental unit,4,1.0,2.0,3.0,115.0,28.75,False,3,7,139,416,4.79,4.93,2.62,True,False,3,2012-07-16,2012-09-09,2025-09-15
Sevilla,Alfalfa,Casco Antiguo,37.3912,-5.98944,Entire home/apt,Entire condo,4,1.0,2.0,3.0,136.0,34.0,False,2,1125,77,457,4.89,4.92,2.88,True,True,205,2014-05-01,2012-09-24,2025-06-13
Sevilla,"Encarnación, Regina",Casco Antiguo,37.3951,-5.99294,Entire home/apt,Entire rental unit,2,1.0,0.0,1.0,124.0,62.0,False,3,180,56,282,4.77,4.94,1.87,False,False,2,2012-08-01,2013-05-03,2025-09-22
Sevilla,Alfalfa,Casco Antiguo,37.39106,-5.99269,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,126.0,31.5,False,2,31,40,693,4.68,4.93,4.37,True,True,32,2012-08-06,2012-09-17,2025-09-24
Sevilla,San Vicente,Casco Antiguo,37.3932,-5.99997,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,153.0,38.25,False,1,1125,82,6,4.0,4.67,0.04,True,True,22,2012-08-14,2013-02-11,2025-08-16
Sevilla,Arenal,Casco Antiguo,37.38689,-5.99768,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,184.0,46.0,False,1,1125,80,1,0.0,5.0,0.01,True,True,22,2012-08-14,2012-10-29,2012-10-29
Sevilla,Museo,Casco Antiguo,37.39291,-6.0002,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,153.0,38.25,False,1,1125,90,2,3.5,5.0,0.01,True,True,22,2012-08-14,2014-09-20,2014-12-02
Sevilla,Alfalfa,Casco Antiguo,37.38993,-5.99421,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,88.0,44.0,False,3,30,78,207,4.46,4.95,1.32,False,False,9,2012-06-21,2012-11-27,2025-09-09
Sevilla,Museo,Casco Antiguo,37.39195,-6.00025,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,153.0,38.25,False,1,1125,90,0,,,,True,True,22,2012-08-14,,
Sevilla,Feria,Casco Antiguo,37.3959,-5.98867,Entire home/apt,Entire rental unit,6,2.0,2.0,4.0,176.0,29.33,False,2,30,101,50,4.42,4.72,0.33,False,False,6,2012-08-22,2013-03-05,2024-03-28
Sevilla,Arenal,Casco Antiguo,37.38658,-5.99757,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,184.0,46.0,False,1,1125,77,2,3.0,3.5,0.01,True,True,22,2012-08-14,2013-02-18,2017-02-04
Sevilla,Museo,Casco Antiguo,37.3925,-5.99805,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,153.0,38.25,False,1,1125,86,0,,,,True,True,22,2012-08-14,,
Sevilla,San Vicente,Casco Antiguo,37.39592361450195,-5.999319076538086,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,103.0,25.75,False,2,1125,11,130,4.73,4.88,0.82,True,False,4,2011-05-05,2012-09-14,2025-05-09
Sevilla,Alfalfa,Casco Antiguo,37.39042,-5.99054,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,94.0,23.5,False,2,1122,41,437,4.51,4.94,2.76,False,True,5,2012-05-21,2012-09-26,2025-08-18
Sevilla,Alfalfa,Casco Antiguo,37.39093,-5.99297,Entire home/apt,Entire serviced apartment,4,1.0,1.0,2.0,168.0,42.0,False,1,1125,90,1,4.0,5.0,0.03,True,True,22,2012-08-14,2022-09-24,2022-09-24
Sevilla,Alfalfa,Casco Antiguo,37.39133,-5.9911,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,168.0,42.0,False,1,1125,97,0,,,,True,True,22,2012-08-14,,
Sevilla,El Porvenir,Sur,37.37229,-5.98297,Private room,Private room in home,8,1.0,2.0,10.0,75.0,9.38,True,1,1125,348,29,4.34,4.62,0.19,False,False,10,2012-09-11,2013-05-04,2025-09-14
Sevilla,Feria,Casco Antiguo,37.39662,-5.98881,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,133.0,33.25,False,2,30,176,4,4.0,4.5,0.03,False,False,6,2012-08-22,2012-11-26,2017-10-23
Sevilla,Alfalfa,Casco Antiguo,37.389,-5.99171,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,168.0,42.0,False,1,1125,95,1,2.0,5.0,0.01,True,True,22,2012-08-14,2018-03-15,2018-03-15
Sevilla,Alfalfa,Casco Antiguo,37.39092,-5.99663,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,33.0,11.0,True,60,1125,214,75,4.66,4.88,0.48,True,False,1,2012-09-18,2012-10-16,2025-09-02
Sevilla,Triana Oeste,Triana,37.38372,-6.01176,Entire home/apt,Entire rental unit,4,1.0,2.0,3.0,209.0,52.25,False,5,365,63,90,4.77,4.57,0.6,True,True,2,2012-09-18,2013-05-18,2024-07-18
Sevilla,Santa Catalina,Casco Antiguo,37.3908,-5.98543,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,62.0,31.0,True,3,1124,200,437,4.59,4.8,4.52,False,True,1,2012-09-18,2017-10-23,2025-09-27
Sevilla,Triana Oeste,Triana,37.3871955871582,-6.010234832763672,Entire home/apt,Entire rental unit,4,1.0,2.0,2.0,110.0,27.5,False,2,60,74,58,4.41,4.4,0.37,False,True,25,2018-01-08,2012-09-30,2024-10-06
Sevilla,Museo,Casco Antiguo,37.39164,-6.00022,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,153.0,38.25,False,1,1125,100,1,5.0,5.0,0.01,True,True,22,2012-08-14,2016-10-15,2016-10-15
Sevilla,Triana Este,Triana,37.37763,-6.0064,Private room,Private room in rental unit,1,1.0,1.0,1.0,35.0,35.0,False,3,60,136,391,4.96,4.79,2.57,True,True,1,2012-09-20,2013-03-27,2025-05-13
Sevilla,Alfalfa,Casco Antiguo,37.39162,-5.99077,Entire home/apt,Entire condo,2,1.0,1.0,1.0,121.0,60.5,True,2,30,230,344,4.89,4.95,2.86,False,False,2,2012-09-26,2015-11-09,2025-06-16
Sevilla,Alfalfa,Casco Antiguo,37.39029,-5.98902,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,85.0,42.5,False,3,1125,128,392,4.88,4.96,2.6,True,False,1,2012-10-01,2013-05-20,2025-09-27
Sevilla,Triana Este,Triana,37.381123,-6.000666,Private room,Private room in rental unit,2,1.0,1.0,1.0,50.0,25.0,False,2,30,141,419,4.9,4.91,3.02,True,False,1,2011-12-17,2014-05-13,2025-09-29
Sevilla,San Vicente,Casco Antiguo,37.39372,-6.00007,Entire home/apt,Entire rental unit,7,2.0,2.0,4.0,75.0,10.71,False,3,1125,79,132,4.61,4.84,0.85,False,True,1,2012-10-04,2013-01-07,2024-12-09
Sevilla,San Vicente,Casco Antiguo,37.393913,-5.999925,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,75.0,37.5,False,2,60,128,339,4.76,4.91,2.43,True,False,2,2012-10-04,2014-04-22,2025-09-07
Sevilla,San Julián,Casco Antiguo,37.3984,-5.98766,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,136.0,34.0,False,2,30,115,4,3.67,4.75,0.03,False,False,6,2012-08-22,2013-01-05,2018-11-17
Sevilla,Museo,Casco Antiguo,37.38951,-5.99833,Entire home/apt,Entire rental unit,6,2.0,2.0,4.0,90.0,15.0,False,2,365,134,10,3.8,4.9,0.07,True,False,9,2012-04-12,2013-03-26,2024-06-09
Sevilla,Museo,Casco Antiguo,37.38951,-5.99833,Entire home/apt,Entire rental unit,8,3.5,2.0,6.0,126.0,15.75,False,3,365,113,45,4.36,4.91,0.29,True,False,9,2012-04-12,2013-03-20,2019-10-21
Sevilla,Museo,Casco Antiguo,37.38951,-5.99833,Entire home/apt,Entire rental unit,8,2.5,2.0,4.0,126.0,15.75,False,3,365,141,21,4.14,4.74,0.14,True,False,9,2012-04-12,2013-10-28,2018-04-04
Sevilla,Museo,Casco Antiguo,37.38951,-5.99833,Entire home/apt,Entire rental unit,10,2.5,3.0,6.0,148.0,14.8,True,2,365,209,142,4.56,4.9,0.97,True,True,9,2012-04-12,2013-09-24,2024-10-29
Sevilla,Alfalfa,Casco Antiguo,37.38879,-5.9943,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,100.0,25.0,False,2,60,82,444,4.74,4.95,2.83,True,True,2,2012-10-08,2012-11-17,2025-09-17
Sevilla,San Gil,Casco Antiguo,37.40294,-5.99363,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,127.0,63.5,False,3,30,67,415,4.87,4.82,3.02,True,True,2,2012-10-13,2014-06-25,2025-09-28
Sevilla,San Gil,Casco Antiguo,37.40134,-5.98888,Private room,Private room in home,2,1.0,1.0,1.0,67.0,33.5,False,2,30,177,106,4.64,4.77,0.83,False,False,1,2012-10-13,2015-04-04,2024-12-08
Sevilla,Alfalfa,Casco Antiguo,37.38922,-5.99178,Entire home/apt,Entire condo,2,1.0,1.0,1.0,98.0,49.0,False,4,1125,111,587,4.82,4.96,3.74,True,True,1,2012-10-16,2012-11-04,2025-09-26
Sevilla,an Roque,Nervión,37.3919,-5.98365,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,79.0,39.5,True,4,1125,208,86,4.94,4.85,0.56,True,False,1,2012-10-21,2013-01-20,2025-06-14
Sevilla,Arenal,Casco Antiguo,37.38586,-5.99416,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,129.0,32.25,True,2,365,220,521,4.82,4.97,3.32,True,True,4,2012-10-23,2012-11-04,2025-08-31
Sevilla,Santa Cruz,Casco Antiguo,37.38934,-5.9933,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,147.0,36.75,True,2,1125,299,287,4.9,4.98,1.84,True,True,1,2012-10-25,2012-11-27,2025-09-19
Sevilla,Alfalfa,Casco Antiguo,37.39242,-5.99218,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,100.0,25.0,True,2,30,212,310,4.62,4.8,2.0,False,False,2,2012-09-26,2013-01-13,2025-07-27
Sevilla,Alfalfa,Casco Antiguo,37.38949,-5.9953,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,130.0,65.0,False,2,31,35,861,4.68,4.92,5.49,True,True,32,2012-08-06,2012-11-12,2025-09-26
Sevilla,Alfalfa,Casco Antiguo,37.39169,-5.9927,Private room,Private room in rental unit,1,1.0,1.0,1.0,62.0,62.0,False,1,5,61,727,4.88,4.95,4.84,True,False,1,2012-11-01,2013-05-30,2025-09-23
Sevilla,Las Avenidas,Macarena,37.41254645301647,-5.984081019422884,Private room,Private room in rental unit,2,1.0,1.0,2.0,18.0,9.0,True,1,1125,252,1263,4.48,4.22,8.07,False,True,2,2012-11-07,2012-11-21,2025-09-26
Sevilla,Santa Cruz,Casco Antiguo,37.38617,-5.99085,Entire home/apt,Entire rental unit,5,1.0,2.0,4.0,138.0,27.6,False,3,1100,45,83,4.53,4.95,0.56,False,False,9,2012-06-21,2013-08-10,2025-05-19
Sevilla,Santa Cruz,Casco Antiguo,37.38706,-5.99384,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,98.0,24.5,False,2,1125,104,246,4.56,4.97,1.63,False,True,1,2012-11-17,2013-05-10,2025-09-14
Sevilla,Arenal,Casco Antiguo,37.38715,-5.99696,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,184.0,46.0,False,1,1125,95,0,,,,True,True,22,2012-08-14,,
Sevilla,"Sector Sur, La Palmera, Reina Mercedes",Palmera - Bellavista,37.3565673828125,-5.9880900382995605,Private room,Private room in home,2,1.0,1.0,1.0,40.0,20.0,False,60,365,136,215,4.83,4.68,1.56,True,False,2,2012-11-20,2014-06-14,2025-06-05
Sevilla,"El Torrejón, El Cerezo",Macarena,37.41088,-5.98406,Private room,Private room in rental unit,2,1.0,1.0,1.0,18.0,9.0,True,1,1125,267,1258,4.48,4.16,8.06,False,True,2,2012-11-07,2012-12-08,2025-09-26
Sevilla,San Gil,Casco Antiguo,37.40088,-5.99496,Entire home/apt,Entire rental unit,4,1.0,1.0,3.0,80.0,20.0,True,3,59,188,67,4.73,4.81,0.48,True,True,2,2012-05-16,2014-04-27,2025-09-14
Sevilla,Feria,Casco Antiguo,37.39868,-5.99243,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,63.0,31.5,False,2,120,123,670,4.78,4.89,4.33,False,False,1,2012-11-21,2013-01-12,2025-09-07
Sevilla,Alfalfa,Casco Antiguo,37.39107894897461,-5.993061065673828,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,80.0,20.0,True,1,1125,319,136,4.49,4.95,0.89,True,False,1,2012-11-24,2013-03-11,2025-09-27
Sevilla,Arenal,Casco Antiguo,37.38719,-5.99556,Entire home/apt,Entire rental unit,4,1.0,1.0,2.0,184.0,46.0,False,1,1125,85,0,,,,True,True,22,2012-08-14,,
Sevilla,"Doctor Barraquer, G. Renfe, Policlínico",Macarena,37.40747,-5.98655,Private room,Private room in rental unit,2,1.0,1.0,1.0,38.0,19.0,True,1,30,197,747,4.8,4.45,4.9,True,True,1,2011-08-02,2013-03-24,2025-06-22
Sevilla,"Santa María de Ordas, San Nicolas",Macarena,37.40285,-5.97421,Private room,Private room in rental unit,3,1.0,1.0,3.0,60.0,20.0,True,1,30,272,200,4.19,4.05,1.32,False,True,1,2012-10-18,2013-04-22,2024-12-09
Sevilla,San Bartolomé,Casco Antiguo,37.3875241,-5.987662,Entire home/apt,Entire rental unit,3,1.0,2.0,3.0,116.0,38.67,True,4,55,276,205,4.9,4.96,1.38,True,True,1,2012-12-12,2013-07-06,2025-09-22
Sevilla,Santa Cruz,Casco Antiguo,37.38716,-5.99251,Entire home/apt,Entire rental unit,5,1.5,1.0,3.0,153.0,30.6,True,2,1125,239,479,4.75,4.94,3.33,True,True,7,2012-12-17,2013-12-08,2025-09-18
Sevilla,San Lorenzo,Casco Antiguo,37.39744567871094,-5.996975898742676,Entire home/apt,Entire condo,4,1.0,1.0,2.0,114.0,28.5,True,2,1125,342,8,4.88,4.5,0.06,False,True,3,2012-12-27,2015-06-09,2025-08-16
Sevilla,Santa Clara,San Pablo - Santa Justa,37.39623,-5.95292,Entire home/apt,Entire home,8,2.0,4.0,6.0,270.0,33.75,True,3,30,296,61,4.92,4.75,0.57,True,False,1,2013-01-05,2017-01-02,2025-09-14
Sevilla,Santa Catalina,Casco Antiguo,37.39096,-5.98487,Private room,Private room in rental unit,2,1.5,1.0,3.0,116.0,58.0,False,1,15,179,1,5.0,5.0,0.01,False,False,1,2013-01-09,2019-02-20,2019-02-20
Sevilla,San José Obrero,San Pablo - Santa Justa,37.39373,-5.98057,Entire home/apt,Entire rental unit,3,1.0,2.0,2.0,73.0,24.33,True,3,365,267,268,4.63,4.68,1.75,True,False,2,2011-10-24,2013-03-09,2025-07-29
Sevilla,Santa Cruz,Casco Antiguo,37.38431,-5.98821,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,50.0,12.5,True,2,365,230,349,4.66,4.95,2.31,False,True,1,2013-01-10,2013-05-06,2025-09-26
Sevilla,La Florida,Nervión,37.38757,-5.98234,Entire home/apt,Entire rental unit,4,2.0,2.0,3.0,76.0,19.0,True,7,365,182,62,4.89,4.87,0.77,True,False,3,2013-01-10,2019-02-24,2025-09-27
Sevilla,San Lorenzo,Casco Antiguo,37.39811,-5.99612,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,35.0,17.5,False,3,365,133,193,4.78,4.87,2.23,True,False,3,2013-01-10,2018-08-17,2025-09-26
Sevilla,Santa Catalina,Casco Antiguo,37.39299,-5.98766,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,65.0,32.5,False,3,365,118,119,4.89,4.97,0.79,True,False,3,2013-01-10,2013-04-24,2025-09-25
Sevilla,San Bartolomé,Casco Antiguo,37.38951,-5.98695,Entire home/apt,Entire rental unit,6,2.0,2.0,2.0,148.0,24.67,True,3,180,182,24,4.46,4.92,0.18,True,True,32,2013-01-10,2014-10-12,2023-05-17
Sevilla,Triana Casco Antiguo,Triana,37.38572692871094,-6.005395889282227,Entire home/apt,Entire rental unit,4,0.0,0.0,1.0,485.0,121.25,True,3,1125,221,73,4.79,4.93,0.48,False,False,1,2013-01-10,2013-02-26,2025-09-13
Sevilla,Museo,Casco Antiguo,37.39152,-5.99897,Entire home/apt,Entire home,12,4.0,6.0,12.0,308.0,25.67,True,2,1125,239,470,4.88,4.95,3.09,True,True,1,2013-01-13,2013-03-29,2025-09-09
Sevilla,Arenal,Casco Antiguo,37.38582,-5.9951,Entire home/apt,Entire loft,3,1.5,0.0,2.0,140.0,46.67,True,2,1125,199,213,4.85,4.98,1.39,True,True,4,2012-10-23,2013-02-27,2025-09-07
Sevilla,San Bartolomé,Casco Antiguo,37.39019,-5.98516,Entire home/apt,Entire rental unit,8,2.5,3.0,4.0,174.0,21.75,False,1,365,40,139,4.74,4.84,0.92,True,True,3,2012-06-08,2013-04-14,2025-08-14
Sevilla,San Lorenzo,Casco Antiguo,37.3986,-5.99428,Entire home/apt,Entire rental unit,2,1.0,1.0,2.0,88.0,44.0,True,3,180,242,156,4.47,4.75,1.03,False,False,3,2013-01-17,2013-04-17,2025-09-15
Sevilla,Feria,Casco Antiguo,37.39949,-5.99215,Entire home/apt,Entire rental unit,4,2.0,2.0,3.0,145.0,36.25,True,3,30,184,232,4.81,4.89,1.52,False,True,3,2022-02-06,2013-03-06,2025-09-26
Sevilla,San Bartolomé,Casco Antiguo,37.38975,-5.98859,Entire home/apt,Entire rental unit,6,2.0,3.0,4.0,200.0,33.33,True,2,1125,320,478,4.88,4.94,3.14,True,True,1,2013-01-18,2013-04-03,2025-09-27
Sevilla,Alfalfa,Casco Antiguo,37.39183,-5.99306,Entire home/apt,Entire rental unit,6,1.0,2.0,4.0,182.0,30.33,False,3,365,42,24,4.71,4.96,0.23,False,False,31,2013-01-21,2017-03-27,2025-05-30
Sevilla,Alfalfa,Casco Antiguo,37.39188,-5.99323,Entire home/apt,Entire rental unit,6,1.0,2.0,5.0,180.0,30.0,False,3,365,56,50,4.54,4.88,0.33,False,False,31,2013-01-21,2013-03-07,2025-06-25
